Date,Close
7/3/2019 13:00:00,50.47
7/5/2019 16:00:00,50.87
7/8/2019 16:00:00,51.69
7/9/2019 16:00:00,50.77
7/10/2019 16:00:00,51.41
7/11/2019 16:00:00,52.22
7/12/2019 16:00:00,50.81
7/15/2019 16:00:00,50.91
7/16/2019 16:00:00,51.42
7/17/2019 16:00:00,50.65
7/18/2019 16:00:00,51.28
7/19/2019 16:00:00,50.89
7/22/2019 16:00:00,52.38
7/23/2019 16:00:00,53.72
7/24/2019 16:00:00,55.05
7/25/2019 16:00:00,42.01
7/26/2019 16:00:00,43.56
7/29/2019 16:00:00,42.37
7/30/2019 16:00:00,42.19
7/31/2019 16:00:00,42.43
8/1/2019 16:00:00,42.37
8/2/2019 16:00:00,42.11
8/5/2019 16:00:00,41.36
8/6/2019 16:00:00,41.3
8/7/2019 16:00:00,40.8
8/8/2019 16:00:00,40.83
8/9/2019 16:00:00,39.97
8/12/2019 16:00:00,39.01
8/13/2019 16:00:00,38.94
8/14/2019 16:00:00,37.47
8/15/2019 16:00:00,37.31
8/16/2019 16:00:00,38.4
8/19/2019 16:00:00,38.59
8/20/2019 16:00:00,38.6
8/21/2019 16:00:00,38.52
8/22/2019 16:00:00,38.8
8/23/2019 16:00:00,37.73
8/26/2019 16:00:00,37.55
8/27/2019 16:00:00,36.03
8/28/2019 16:00:00,36.98
8/29/2019 16:00:00,37.81
8/30/2019 16:00:00,37.54
9/3/2019 16:00:00,36.09
9/4/2019 16:00:00,36.13
9/5/2019 16:00:00,37.32
9/6/2019 16:00:00,37.06
9/9/2019 16:00:00,36.14
9/10/2019 16:00:00,37.88
9/11/2019 16:00:00,38.75
9/12/2019 16:00:00,38.27
9/13/2019 16:00:00,38.76
9/16/2019 16:00:00,38.38
9/17/2019 16:00:00,38.69
9/18/2019 16:00:00,38.29
9/19/2019 16:00:00,37.92
9/20/2019 16:00:00,38.03
9/23/2019 16:00:00,37.26
9/24/2019 16:00:00,36.53
9/25/2019 16:00:00,36.95
9/26/2019 16:00:00,37.02
9/27/2019 16:00:00,36.31
9/30/2019 16:00:00,36.3
10/1/2019 16:00:00,35.88
10/2/2019 16:00:00,34.7
10/3/2019 16:00:00,33.64
10/4/2019 16:00:00,33.99
10/7/2019 16:00:00,34.03
10/8/2019 16:00:00,33.1
10/9/2019 16:00:00,33.7
10/10/2019 16:00:00,33.99
10/11/2019 16:00:00,36.05
10/14/2019 16:00:00,35.83
10/15/2019 16:00:00,36.89
10/16/2019 16:00:00,36.05
10/17/2019 16:00:00,36.77
10/18/2019 16:00:00,36.78
10/21/2019 16:00:00,37.88
10/22/2019 16:00:00,37.23
10/23/2019 16:00:00,37.75
10/24/2019 16:00:00,37.26
10/25/2019 16:00:00,37.93
10/28/2019 16:00:00,38.14
10/29/2019 16:00:00,37.17
10/30/2019 16:00:00,37.69
10/31/2019 16:00:00,37.56
11/1/2019 16:00:00,38.07
11/4/2019 16:00:00,38.48
11/5/2019 16:00:00,38.93
11/6/2019 16:00:00,39.19
11/7/2019 16:00:00,39.4
11/8/2019 16:00:00,38.98
11/11/2019 16:00:00,38.72
11/12/2019 16:00:00,37.86
11/13/2019 16:00:00,37.48
11/14/2019 16:00:00,37.69
11/15/2019 16:00:00,38.23
11/18/2019 16:00:00,37.91
11/19/2019 16:00:00,38.82
11/20/2019 16:00:00,38.13
11/21/2019 16:00:00,37.67
11/22/2019 16:00:00,38.47
11/25/2019 16:00:00,39.92
11/26/2019 16:00:00,39.1
11/27/2019 16:00:00,39.19
11/29/2019 13:00:00,39.07
12/2/2019 16:00:00,39.59
12/3/2019 16:00:00,38.02
12/4/2019 16:00:00,38.19
12/5/2019 16:00:00,38.07
12/6/2019 16:00:00,39.21
12/9/2019 16:00:00,38.49
12/10/2019 16:00:00,38.22
12/11/2019 16:00:00,37.97
12/12/2019 16:00:00,38.36
12/13/2019 16:00:00,38.24
12/16/2019 16:00:00,39.17
12/17/2019 16:00:00,40.96
12/18/2019 16:00:00,40.42
12/19/2019 16:00:00,41.29
12/20/2019 16:00:00,41.37
12/23/2019 16:00:00,41.03
12/24/2019 13:00:00,41.19
12/26/2019 16:00:00,41.22
12/27/2019 16:00:00,40.58
12/30/2019 16:00:00,39.8
12/31/2019 16:00:00,40.31
